ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
2602207V224BUH,Hoàn thành,225270652284961,2026-02-20 14:10:52,2026-02-25 16:46:10,2026-02-20 09:02:31,Lạc Yên Foods,299957342,Preferred(Non-CB),24961941888,"Tắc Gừng Mật Ong Lạc Yên Foods 100% Nguyên Chất, Có Tắc Gừng Tươi Để Ngậm, Ấm Họng, Tăng Đề Kháng",415030895533,Normal Product,,Thực phẩm và đồ uống,Ngũ cốc & mứt,Mật ong và siro,158000,1,XTRA Comm,,149447,,4.50%,6725.115,6.00%,8966.82,15691.935,6725.115,8966.82,15691.935,,0,0.00%,0,100.00%,15691.935,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
2602207V1W9NCU,Hoàn thành,225270647215064,2026-02-20 14:10:47,2026-03-01 21:30:02,2026-02-20 12:21:31,Gooby,889519230,Preferred(Non-CB),28872768711,"[Kèm quà]Combo 2 bịch Gooby Quần siêu mỏng mềm, thấm hút tốt size M/L/XL/XXL/XXXL cho bé từ 6kg-25Kg",307325601897,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,630000,1,Ưu đãi do người bán mời,,522900,,4.50%,23530.5,3.00%,15687,39217.5,23530.5,15687,39217.5,,0,0.00%,0,100.00%,39217.5,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602207UX46HRY,Đã hủy,225270520230851,2026-02-20 14:08:40,--,2026-02-19 23:18:37,Mê Muội - Tủ đồ cho mẹ và bé,58070584,C2C(Non-CB),51505388873,Váy xếp li và áo polo dệt kim,435491742890,Normal Product,,Thời Trang Nữ,Áo,Áo polo,416000,0,Shopee Comm,,0,416000,10.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng bị hủy vì giao hàng không thành công.,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
2602207UGDFS07,Hoàn thành,225270060212910,2026-02-20 14:01:00,2026-02-26 10:15:41,2026-02-19 13:07:47,T2C_Mall -Lock&Lock Chính Hãng,785292027,Shopee Mall(Non-CB),26252860753,"Hộp Thủy Tinh Trữ Đồ Ăn Dặm Cho Bé LocknLock Hũ Chia Vạch Nắp Silicone LLG508S3, LLG509S3PUP, LLG058S2MIT - T2C Mall",241596414268,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Đồ dùng cho bé,81120,1,XTRA Comm,,81120,,4.50%,3650.4,2.00%,1622.4,5272.8,3650.4,1622.4,5272.8,,0,0.00%,0,100.00%,5272.8,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Facebook
2602207UF2MPJ4,Đã hủy,225270015280903,2026-02-20 14:00:16,--,2026-02-18 12:36:56,ZAOFAHUA MALL,1263785599,Shopee Mall(CB),45855007433,"ZAOFAHUA 2 Kẹp Tóc Hoa, Kẹp Tóc Tulip Lụa Hoa Tulip Ngọt Ngào, Kẹp Mỏ Vịt Thanh Lịch Phụ Kiện Tóc Hoa Cho Nữ",370460252404,Normal Product,,Phụ Kiện Thời Trang,Phụ kiện tóc,Kẹp tóc,74196,0,Shopee Comm,,0,71970,4.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng bị hủy bởi người bán.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
2602207TK51CDU,Hoàn thành,225269078274424,2026-02-20 13:44:38,2026-02-23 15:42:15,2026-02-20 08:38:37,Rập giấy In màu A0  - K&B,29717187,Preferred(Non-CB),28452303901,Rập giấy A0 mã B78 - quần lửng nam trước dây kéo sau thun,148662184411,Normal Product,,Sở thích & Sưu tầm,Dụng Cụ May Vá,,30800,1,XTRA Comm,,30800,,10.00%,3080,10.00%,3080,6160,3080,3080,6160,,0,0.00%,0,100.00%,6160,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Others
2602207TGJ1V8U,Hoàn thành,225268991264208,2026-02-20 13:43:11,2026-03-01 14:09:29,2026-02-20 10:09:46,Nhu Nhi Boutique,1489053048,C2C(Non-CB),42701116844,Combo 5 món đồ lót bầu và sau sinh kháng khuẩn cỡ lớn cạp chéo định hình cơ thể,290089548193,Normal Product,,Thời Trang Nữ,Đồ lót,Quần lót,107788,1,XTRA Comm,,90541,,4.50%,4074.345,4.50%,4074.345,8148.69,4074.345,4074.345,8148.69,,0,0.00%,0,100.00%,8148.69,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
2602207TE1X940,Hoàn thành,225268907253862,2026-02-20 13:41:48,2026-02-25 17:14:24,2026-02-20 11:14:27,M-O-N Perfume,1214915972,Preferred(Non-CB),26568144438,Nước hoa nữ Delina Exclusif | La Rosee | Valaya chai chiết 10ml phong cách ngọt ngào quyến rũ - Montblanc Perfume,252067773252,Normal Product,,Sắc Đẹp,Nước hoa,,125000,1,XTRA Comm,,97550,,4.50%,4389.75,1.00%,975.5,5365.25,8775,1950,10725,,0,0.00%,0,100.00%,10725,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602207TE1X940,Hoàn thành,225268907253862,2026-02-20 13:41:48,2026-02-25 17:14:24,2026-02-20 11:14:27,M-O-N Perfume,1214915972,Preferred(Non-CB),29419391297,"Nước Hoa Nữ MontBlanc Signature hương kem vani, nhẹ nhàng, nữ tính, baby - Montblanc Perfume",157581463315,Normal Product,,Sắc Đẹp,Nước hoa,,125000,1,XTRA Comm,,97450,,4.50%,4385.25,1.00%,974.5,5359.75,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602207T1DKDXY,Hoàn thành,225268483274723,2026-02-20 13:34:44,2026-02-27 07:12:01,2026-02-18 20:33:48,LESAC.VN,156771885,Shopee Mall(Non-CB),40807029019,Ví nữ mini LESAC Poppie Wallet,290596483846,Normal Product,,Túi Ví Nữ,Ví,Ví gập,145000,1,XTRA Comm,,116000,,4.50%,5220,2.50%,2900,8120,5220,2900,8120,,0,0.00%,0,100.00%,8120,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetCongTu0502,,,,Facebook
2602207SWQ9MVX,Hoàn thành,225268359228474,2026-02-20 13:32:39,2026-03-01 18:31:11,2026-02-20 13:21:45,Đồ Ngủ Lụa Satin,266330066,Preferred(Non-CB),24602682147,[ CHE TÊN - FREESHIP] Tất liền thân nữ -  Phụ kiện lót trong link tổng hợp,225868200009,Normal Product,,Thời Trang Nữ,Đồ lót,Đồ lót gợi cảm,49000,1,Shopee Comm,,49000,,4.50%,2205,0.00%,0,2205,2205,0,2205,,0,0.00%,0,100.00%,2205,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
2602207ST8MX7J,Hoàn thành,225268243204933,2026-02-20 13:30:44,2026-02-24 14:16:20,2026-02-20 13:15:16,NANODERMA COSMETIS,1727402666,C2C(Non-CB),49105229043,MUỐI TẮM – CREVIL SPA BADESALZ 600G,272359757465,Normal Product,,Sắc Đẹp,Tắm & chăm sóc cơ thể,Tẩy tế bào chết cơ thể,275000,1,Shopee Comm,,242000,242000,4.50%,10890,0.00%,0,10890,10890,0,10890,,0,0.00%,0,100.00%,10890,Đã hoàn thành-Đã hoàn lại một phần,Trạng thái của sản phẩm là Hoàn lại tiền một phần,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,ReelsSetVayTang2812,,,,Facebook
2602207SN9CRRR,Hoàn thành,225268076214383,2026-02-20 13:27:56,2026-02-27 23:27:15,2026-02-20 12:54:19,JIMD STORE,14387737,Preferred(Non-CB),53702911893,(HÀNG CÓ SẴN) Túi cốp ngang nữ da đan để vừa điện thoại - AC28,315281157131,Normal Product,,Túi Ví Nữ,Túi đeo chéo & Túi đeo vai,,439000,1,XTRA Comm,,359380,,4.50%,16172.1,1.00%,3593.8,19765.9,16172.1,3593.8,19765.9,,0,0.00%,0,100.00%,19765.9,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Others
2602207SG6AGAT,Hoàn thành,225267905229349,2026-02-20 13:25:05,2026-02-26 18:26:46,2026-02-18 20:55:05,Huggies Official Store,35284879,Shopee Mall(Non-CB),24680424306,Combo 2 Tã/bỉm dán sơ sinh Huggies Skin PerfectNB 70+4 miếng với 2 vùng thấm giảm kích ứng da,176470570874,Normal Product,,Mẹ & Bé,Tã & bô em bé,Tã dùng một lần,363000,1,XTRA Comm,,303468,,4.50%,13656.06,2.50%,7586.7,21242.76,19938.6,11077,31015.6,,0,0.00%,0,100.00%,31015.6,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Others
2602207SG6AGAT,Hoàn thành,225267905229349,2026-02-20 13:25:05,2026-02-26 18:26:46,2026-02-18 20:55:05,Huggies Official Store,35284879,Shopee Mall(Non-CB),25330411141,Combo 2 Miếng lót sơ sinh Huggies Skin Perfect NB1 64+4 miếng với 2 vùng thấm giảm kích ứng da,240819575833,Normal Product,,Mẹ & Bé,Tã & bô em bé,Khác,167000,1,XTRA Comm,,139612,,4.50%,6282.54,2.50%,3490.3,9772.84,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Others
2602207S39DDGQ,Hoàn thành,225267472253548,2026-02-20 13:17:53,2026-03-02 19:18:33,2026-02-18 20:35:55,HongMinh77,71010989,C2C(Non-CB),26881795981,"Combo 100c chai nhựa 150ml, 200ml",243061957570,Normal Product,,Du lịch & Hành lý,Phụ kiện du lịch,Bộ chiết mỹ phẩm,110000,3,Shopee Comm,,330000,,4.50%,14850,0.00%,0,14850,14850,0,14850,,0,0.00%,0,100.00%,14850,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
2602207RSENVGP,Hoàn thành,225267142236331,2026-02-20 13:12:22,2026-02-25 19:35:36,2026-02-19 01:20:01,BU Baby Vietnam Official,353532270,Shopee Mall(Non-CB),49104935407,Yếm cài lệch viền bèo BU Baby ABB0107VB,297345665419,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Yếm,85000,1,Shopee Comm,,68104,,4.50%,3064.68,0.00%,0,3064.68,3064.68,0,3064.68,,0,0.00%,0,100.00%,3064.68,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
2602207RSENVGN,Đã hủy,225267142236331,2026-02-20 13:12:22,--,2026-02-19 01:20:01,La Pomme Vietnam,240290552,Shopee Mall(Non-CB),42968197992,"Body dài tay La Pomme phối màu họa tiết nhí - Sợi Bamboo Cotton mềm mại, hỗ trợ kháng khuẩn – Bé gái - 0M - 9M",286496503977,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ đồ liền thân,238500,0,Shopee Comm,,0,201146,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Facebook
2602207REERRBN,Hoàn thành,225266773227773,2026-02-20 13:06:14,2026-03-02 12:14:17,2026-02-20 13:03:48,Phụ Kiện Điện Thoại HATU,403464559,Shopee Mall(Non-CB),29913422391,"Giá Đỡ Điện Thoại, Máy Tính Bảng Để Bàn Gấp Gọn, Tăng Giảm Chiều Cao",223297735323,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Phụ kiện selfie,30900,1,XTRA Comm,,30900,,4.50%,1390.5,4.65%,1436.85,2827.35,1390.5,1436.85,2827.35,,0,0.00%,0,100.00%,2827.35,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Facebook
2602207R9M8J6V,Hoàn thành,225266611216666,2026-02-20 13:03:31,2026-02-24 19:56:37,2026-02-19 07:19:26,bachnhung_bigsize,221742611,Preferred(Non-CB),44355464013,[ Bigsize 55-100kg] Áo polo nơ len hè vặn thừng cộc tay màu pastel siêu xinh,270460971847,Normal Product,,Thời Trang Nữ,Áo,Áo polo,195000,1,Shopee Comm,,165750,,10.00%,16575,0.00%,0,16575,16575,0,16575,,0,0.00%,0,100.00%,16575,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Others
2602207R1RHVFC,Hoàn thành,225266347279345,2026-02-20 12:59:07,2026-02-27 15:20:02,2026-02-19 22:28:28,Lọc Khí Xanh,41260399,Preferred(Non-CB),23184270555,Bộ lọc LocKhiXanh® tương thích cho Màng lọc không khí Levoit Vital 100 / 100S / 200S,204671285961,Normal Product,,Thiết Bị Điện Gia Dụng,Thiết bị điện gia dụng nhỏ,Thiết bị xử lý không khí,379310,1,XTRA Comm,,337585,,4.50%,15191.325,6.00%,20255.1,35446.425,15191.325,20255.1,35446.425,,0,0.00%,0,100.00%,35446.425,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,BodyCotton0402,,,,Others
2602207QVW2WDT,Hoàn thành,225266184251159,2026-02-20 12:56:25,2026-02-25 12:12:53,2026-02-20 11:25:56,Phụ Kiện Rẻ Quá,131169935,Preferred(Non-CB),19923439013,Ốp lưng nhựa PC trong suốt Cao Cấp chống ố tuyệt đối cả viền Iphone 17 PRO MAX 16promax 15 pro max 14 pro max 13 12 mini,89448429260,Normal Product,385232939859987_0_0,Điện Thoại & Phụ Kiện,Phụ kiện,"Vỏ bao, Ốp lưng & Miếng dán",97999,1,XTRA Comm,,97999,,4.50%,4409.955,3.00%,2939.97,7349.925,4409.955,2939.97,7349.925,,0,0.00%,0,100.00%,7349.925,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Others
2602207QVW2WDT,Hoàn thành,225266184251159,2026-02-20 12:56:25,2026-02-25 12:12:53,2026-02-20 11:25:56,Phụ Kiện Rẻ Quá,131169935,Preferred(Non-CB),53553174974,Mèo thần tài mạ vàng 24k thu hút tài lộc may mắn - nhiều mẫu lựa chọn,420306592637,Normal Product,385232939859987_0_0,Điện Thoại & Phụ Kiện,Phụ kiện,Khác,0,1,XTRA Comm,,0,,4.50%,0,3.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYTuiXinh2101,,,,Others
2602207QRSEYC0,Hoàn thành,225266046248053,2026-02-20 12:54:10,2026-03-02 22:41:24,2026-02-20 12:30:35,Cửa hàng của Mít_chuyên sỉ MP,74540979,C2C(Non-CB),51904443476,"Nước Hoa Dubai Luxury _Tinh Dầu Cao Cấp, Lưu Hương 24H, Quyến Rũ & Sang Trọng Đẳng Cấp Hoàng Gia",320417259089,Normal Product,,Sắc Đẹp,Nước hoa,,99960,1,XTRA Comm,,84964,,4.50%,3823.38,1.00%,849.64,4673.02,7646.76,1699.28,9346.04,,0,0.00%,0,100.00%,9346.04,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,ReelsSetVayTang2812,,,,Others
2602207QRSEYC0,Hoàn thành,225266046248053,2026-02-20 12:54:10,2026-03-02 22:41:24,2026-02-20 12:30:35,Cửa hàng của Mít_chuyên sỉ MP,74540979,C2C(Non-CB),51904443476,"Nước Hoa Dubai Luxury _Tinh Dầu Cao Cấp, Lưu Hương 24H, Quyến Rũ & Sang Trọng Đẳng Cấp Hoàng Gia",320417259090,Normal Product,,Sắc Đẹp,Nước hoa,,99960,1,XTRA Comm,,84964,,4.50%,3823.38,1.00%,849.64,4673.02,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,ReelsSetVayTang2812,,,,Others
2602207QHA4HKP,Hoàn thành,225265796290986,2026-02-20 12:50:16,2026-03-01 14:06:14,2026-02-20 11:19:53,hanikidshop693,1026998536,Preferred(Non-CB),53752458861,SANDAL KUROMI - PONY CHO BÉ GÁI PHONG CÁCH DỄ THƯƠNG,375238655775,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Giày bé gái,Dép quai hậu,325000,1,XTRA Comm,,289453,,0.00%,0,2.50%,7236.325,7236.325,0,7236.325,7236.325,,0,0.00%,0,100.00%,7236.325,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,ReelsSetVayTang2812,,,,Facebook
2602207QHA4HKN,Hoàn thành,225265796290986,2026-02-20 12:50:16,2026-03-01 14:02:58,2026-02-20 11:19:53,Dbra Corset Official Store,1197293299,Shopee Mall(Non-CB),26030919863,Áo Ngực Su Không Gọng Đệm Dày 4cm - Nâng Ngực Tự Nhiên - Êm Ái Hàng Ngày | DBRA CORSET AV.113,223997587152,Normal Product,,Thời Trang Nữ,Đồ lót,Áo ngực,125000,1,XTRA Comm,,111329,,4.50%,5009.805,1.00%,1113.29,6123.095,12624.615,2805.47,15430.085,,0,0.00%,0,100.00%,15430.085,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,ReelsSetVayTang2812,,,,Facebook
2602207QHA4HKN,Hoàn thành,225265796290986,2026-02-20 12:50:16,2026-03-01 14:02:58,2026-02-20 11:19:53,Dbra Corset Official Store,1197293299,Shopee Mall(Non-CB),43451164225,Quần Lót Su Lạnh Nữ 10A Tơ Tằm Đáy Dài Kháng Khuẩn – Không Viền – Mặc Như Không QC.29,260094586350,Normal Product,,Thời Trang Nữ,Đồ lót,Quần lót,190000,1,XTRA Comm,,169218,,4.50%,7614.81,1.00%,1692.18,9306.99,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,ReelsSetVayTang2812,,,,Facebook
2602207QDHXVVN,Hoàn thành,225265669275827,2026-02-20 12:47:49,2026-02-28 18:13:30,2026-02-19 23:09:47,Trang trí Kim Huệ,52699822,Preferred(Non-CB),8763548860,"Thảm lau chân, thảm chùi chân nhà bếp bali đế cao su chống trơn trượt capybara labubu kitty 40x60cm Kim Huệ X01",208688610854,Normal Product,,Nhà cửa & Đời sống,Trang trí nhà cửa,Thảm chùi chân,21900,1,XTRA Comm,,21900,,4.50%,985.5,3.50%,766.5,1752,4968,3864,8832,,0,0.00%,0,100.00%,8832,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602207QDHXVVN,Hoàn thành,225265669275827,2026-02-20 12:47:49,2026-02-28 18:13:30,2026-02-19 23:09:47,Trang trí Kim Huệ,52699822,Preferred(Non-CB),18995921842,"Thảm trải chân giường mẫu mã đa dạng size 40x60cm/ 60x1m6, Trang trí Kim Huệ",148466995424,Normal Product,,Nhà cửa & Đời sống,Trang trí nhà cửa,Thảm chùi chân,88500,1,XTRA Comm,,88500,,4.50%,3982.5,3.50%,3097.5,7080,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602207QC9TTMP,Hoàn thành,225265627204406,2026-02-20 12:47:07,2026-02-26 12:15:54,2026-02-19 19:34:54,oh.Babyo,1387375502,Preferred(Non-CB),27515447012,Hộp 400 Tăm Bông Ngoáy Tai Kháng Khuẩn Vệ Sinh Tai Mũi Cho Bé ohBabyo Bông Tăm Ngoáy Tai Trẻ Sơ Sinh,79846338231,Normal Product,,Mẹ & Bé,Đồ dùng phòng tắm & Chăm sóc cơ thể bé,Khác,36000,1,XTRA Comm,,26000,,4.50%,1170,4.00%,1040,2210,1170,1040,2210,,0,0.00%,0,100.00%,2210,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,BBRSoSinhNous3101,,,,Facebook
2602207Q6TE8EP,Hoàn thành,225265443288184,2026-02-20 12:44:04,2026-02-28 12:26:23,2026-02-20 11:46:09,Kii Wii - Fashion Women,109529784,Shopee Mall(CB),24590068920,Kii Wii Mùa Thu Đông Nữ Phiên Bản Hàn Quốc Chặn Màu Retro Kẻ Sọc Len Dài Tay 250102,128174924159,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,221400,1,XTRA Comm,,177120,,4.50%,7970.4,2.50%,4428,12398.4,7970.4,4428,12398.4,,0,0.00%,0,100.00%,12398.4,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,SetDinhHoa2701,,,,Facebook
2602207PVR1KFX,Hoàn thành,225265105239021,2026-02-20 12:38:26,2026-02-28 17:48:58,2026-02-20 12:03:21,Xinh.club,942976784,C2C(Non-CB),19478105401,Xinh.club - Áo sơ mi croptop tay dài màu hot - mã 30,256236310739,Normal Product,,Thời Trang Nữ,Áo,Áo sơ mi,59000,1,Shopee Comm,,59000,,4.50%,2655,0.00%,0,2655,2655,0,2655,,0,0.00%,0,100.00%,2655,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYGiayBetXinh0801,,,,Others
2602207PQ7MX9A,Hoàn thành,225264920266988,2026-02-20 12:35:21,2026-03-05 11:26:14,2026-02-20 12:31:54,Genius Baby Boutique Clothing,898634458,Preferred(CB),19263715962,Áo Liền Quần Tay Ngắn Thoáng Khí Thời Trang Mùa Hè Cho Bé Trai,165152802636,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Quần áo trẻ em,Bộ đồ liền thân,150120,1,XTRA Comm,,120096,,0.00%,0,11.00%,13210.56,13210.56,0,13210.56,13210.56,,0,0.00%,0,100.00%,13210.56,Hoàn thành,,Đơn hàng từ cùng một Shop,Đã tồn tại,SHPAAR26,BodyCoPolo0402,,,,Others
2602207PJ3KQ19,Hoàn thành,225264748262336,2026-02-20 12:32:28,2026-02-26 11:19:15,2026-02-19 16:33:10,MATE MADE Official Store,839900997,Shopee Mall(Non-CB),45652799495,[BST TẾT] - Túi Khánh Huyền - Túi Xách Tay Son MATE MADE Size 17 - BST TẾT 2026 - Túi May Mắn Mang Tài Lộc,340363100936,Normal Product,,Túi Ví Nữ,Túi quai xách,,859000,1,XTRA Comm,,695790,,4.50%,31310.55,1.50%,10436.85,41747.4,31310.55,10436.85,41747.4,,0,0.00%,0,100.00%,41747.4,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,SetcaMap0502,,,,Facebook
2602207PAXQDPJ,Hoàn thành,225264508254858,2026-02-20 12:28:29,2026-02-26 20:18:14,2026-02-20 12:24:48,KIDS BOWS Offcial Store.vn,214291371,Shopee Mall(CB),21806669140,Set 3 băng đô KIDSBOWS đính nơ dễ thương cho bé,173001094470,Normal Product,,Thời trang trẻ em & trẻ sơ sinh,Phụ kiện trẻ em & trẻ sơ sinh,Phụ kiện tóc,70793,1,XTRA Comm,,54935,,0.00%,0,2.00%,1098.7,1098.7,0,1098.7,1098.7,,0,0.00%,0,100.00%,1098.7,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAP0725,DXYGiayBetXinh0801,,,,Others
2602207P491UT2,Hoàn thành,225264284207803,2026-02-20 12:24:45,2026-02-27 11:13:10,2026-02-20 11:10:37,Vân Trường Auto,439959438,C2C(Non-CB),16897362609,Cây chổi lau bụi ô tô bằng sợi dầu màu xám - cán kim loại điều chỉnh được độ dài - vệ sinh đa năng.,245583380299,Normal Product,,Ô tô,Chăm sóc ô tô,Chăm sóc nội thất,61000,1,Shopee Comm,,52217,,4.50%,2349.765,0.00%,0,2349.765,29083.5,0,29083.5,,0,0.00%,0,100.00%,29083.5,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
2602207P491UT2,Hoàn thành,225264284207803,2026-02-20 12:24:45,2026-02-27 11:13:10,2026-02-20 11:10:37,Vân Trường Auto,439959438,C2C(Non-CB),18729260980,"Hộp tỳ tay xe Vinfast VF5,Bạt phủ Vf5,Bọc vô lăng VF5,Taplo VF5 cao cấp",232657352424,Normal Product,,Ô tô,Phụ kiện nội thất ô tô,Dụng cụ chứa,325000,1,Shopee Comm,,278208,,4.50%,12519.36,0.00%,0,12519.36,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
2602207P491UT2,Hoàn thành,225264284207803,2026-02-20 12:24:45,2026-02-27 11:13:10,2026-02-20 11:10:37,Vân Trường Auto,439959438,C2C(Non-CB),18729260980,"Hộp tỳ tay xe Vinfast VF5,Bạt phủ Vf5,Bọc vô lăng VF5,Taplo VF5 cao cấp",234123573466,Normal Product,,Ô tô,Phụ kiện nội thất ô tô,Dụng cụ chứa,189000,1,Shopee Comm,,161789,,4.50%,7280.505,0.00%,0,7280.505,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
2602207P491UT2,Hoàn thành,225264284207803,2026-02-20 12:24:45,2026-02-27 11:13:10,2026-02-20 11:10:37,Vân Trường Auto,439959438,C2C(Non-CB),18729260980,"Hộp tỳ tay xe Vinfast VF5,Bạt phủ Vf5,Bọc vô lăng VF5,Taplo VF5 cao cấp",258208891169,Normal Product,,Ô tô,Phụ kiện nội thất ô tô,Dụng cụ chứa,155000,1,Shopee Comm,,132684,,4.50%,5970.78,0.00%,0,5970.78,0,0,0,,0,0.00%,0,100.00%,0,Hoàn thành,,Đơn hàng từ các Shop khác nhau,Đã tồn tại,SHPAAR26,VayXepLiPolo0402,,,,Facebook
